Date,Open,High,Low,Close,Volume
2013-01-01,,,,,
2013-01-02,0.289759470254763,0.29368136454110283,0.2886059703175096,0.29345065355300903,478836000.0
2013-01-03,0.2934507019091456,0.29691120229114254,0.29022091255326,0.29368141293525696,298888000.0
2013-01-04,0.2941427760602228,0.30429359259722116,0.2932199870575909,0.30337080359458923,524968000.0
2013-01-07,0.30314004328176397,0.30406283213428714,0.29252783396972276,0.2946041226387024,610732000.0
2013-01-08,0.2952963306200851,0.29621914729481613,0.286068328882462,0.28814461827278137,466424000.0
2013-01-09,0.2904516320537944,0.29183584337868984,0.2798394460688536,0.2816850244998932,695020000.0
2013-01-10,0.2842227433964878,0.28560695475694275,0.2805315314363523,0.2821464538574219,506368000.0
2013-01-11,0.2832999468794765,0.28353063043254856,0.278916629351718,0.2816850244998932,513172000.0
2013-01-14,0.28353067413267746,0.28353067413267746,0.2782245665715773,0.2814543843269348,305684000.0
2013-01-15,0.2800700812380061,0.2800700812380061,0.27476397541139197,0.276378870010376,375888000.0
2013-01-16,0.27591743254366513,0.2812235375445358,0.27591743254366513,0.27891653776168823,337376000.0
2013-01-17,0.2798392515723113,0.28376114426486293,0.2791471463908971,0.28260764479637146,580736000.0
2013-01-18,0.28260780125886176,0.28260780125886176,0.2773016952658185,0.2807621955871582,397088000.0
2013-01-21,,,,,
2013-01-22,0.28053152700548295,0.28306923862569616,0.2779938428868858,0.2793780267238617,308224000.0
2013-01-23,0.28030082085419883,0.2805315043909573,0.27684032028829686,0.279839426279068,421808000.0
2013-01-24,0.2789166244448577,0.2823771251946015,0.27753241314431404,0.2812236249446869,396980000.0
2013-01-25,0.28168490403575713,0.28652961409940797,0.2803007208044312,0.286298930644989,393920000.0
2013-01-28,0.2876831103602252,0.2927585313178668,0.2869910050022192,0.290912926197052,422492000.0
2013-01-29,0.28975942330222576,0.29045150115114743,0.283530502649104,0.2846840023994446,388872000.0
2013-01-30,0.284914738057103,0.28883663204803506,0.2832998437669081,0.28422263264656067,287592000.0
2013-01-31,0.28422261491334033,0.28745243079382116,0.2809928265344635,0.2828384041786194,470544000.0
2013-02-01,0.2851453610081807,0.28629888811533544,0.28283836179707117,0.28537607192993164,288816000.0
2013-02-04,0.2837613127398991,0.2895288135066424,0.28030081227985315,0.28053149580955505,511744000.0
2013-02-05,0.28191563608007114,0.28860595178755327,0.28099284719015927,0.28699102997779846,367296000.0
2013-02-06,0.2800700033980823,0.2869910019001257,0.2784551092479262,0.2846840023994446,530688000.0
2013-02-07,0.28376124428941274,0.28606824403960257,0.2807621391138447,0.2835305333137512,440000000.0
2013-02-08,0.28537607192993164,0.2876830711410412,0.28353046706072405,0.28537607192993164,307232000.0
2013-02-11,0.2876832012253057,0.29160512365888236,0.2849148064204846,0.28860601782798767,408308000.0
2013-02-12,0.2860682545517068,0.28999014877082546,0.28560686008503533,0.2867603600025177,277804000.0
2013-02-13,0.28699096587738837,0.29229706956326035,0.2844532832461278,0.28537607192993164,856396000.0
2013-02-14,0.2814543060852118,0.2939121239613684,0.2779938057032148,0.29368141293525696,882096000.0
2013-02-15,0.2929893073585351,0.2950656240887007,0.2872218067218735,0.29368141293525696,733860000.0
2013-02-18,,,,,
