Date,Open,High,Low,Close,Volume
2013-01-01,153.0552735679053,153.72843855418063,152.50553311890846,153.59381103515625,4029212.0
2013-01-02,154.80547742869587,154.82791077811547,153.2684095173951,154.2332763671875,9709596.0
2013-01-03,154.82794221439323,154.82794221439323,152.67381980094524,153.33575439453125,9142732.0
2013-01-04,153.70598602305205,153.70598602305205,150.96844601462138,152.4381866455078,10884508.0
2013-01-07,153.4142826704326,153.4142826704326,149.4426070414766,149.93626403808594,11004568.0
2013-01-08,149.89138182683118,151.10308410426,149.37529148480584,150.39625549316406,9885196.0
2013-01-09,150.7889527738764,150.91236361218023,149.4538395154091,149.77920532226562,12871964.0
2013-01-10,150.22800344363645,152.1353044582308,149.554838379662,151.6416473388672,9130368.0
2013-01-11,151.88848041410236,151.88848041410236,149.5997164926173,150.18312072753906,10283428.0
2013-01-14,149.9250823409913,150.4523894881099,149.68946361575553,150.18312072753906,11389748.0
2013-01-15,150.51968051006304,151.56309166376852,149.21823100880073,149.95870971679688,8263376.0
2013-01-16,149.34165445270185,150.16067735824868,147.5577644403914,148.20849609375,9150756.0
2013-01-17,147.5801880318023,150.5308859671087,146.76116525644852,149.6221160888672,12844144.0
2013-01-18,150.34019147461717,151.23774485655517,147.04168005687941,148.73580932617188,20224692.0
2013-01-21,148.09630088298238,148.85922669909525,146.91826212595868,147.77093505859375,10854720.0
2013-01-22,147.75967668639086,148.32064736477503,145.30262237595355,146.69383239746094,8486128.0
2013-01-23,147.42311956681584,148.76944942587352,146.82848506750182,147.33335876464844,7079740.0
2013-01-24,147.10896174460572,148.7133435432189,147.03043131904064,148.16358947753906,6147960.0
2013-01-25,148.1635716134176,149.66697575819927,147.0977273332805,149.2294158935547,5589732.0
2013-01-28,149.27434138866616,150.78896266543956,149.0948334579418,150.41871643066406,7368020.0
2013-01-29,150.50847980671375,150.54214353611283,145.8524217284591,146.4021759033203,11961748.0
2013-01-30,146.52555124973114,147.73725347642718,144.50605666895385,147.34457397460938,10039632.0
2013-01-31,147.33335115834328,147.6250669025393,143.63094423707696,144.2928924560547,13888384.0
2013-02-01,144.68557881534915,144.6967954916772,142.75584483736287,143.64218139648438,10484144.0
2013-02-04,143.86655144541828,145.74018810838197,143.608499444749,145.1567840576172,10475800.0
2013-02-05,142.7894790561361,145.22410015506745,142.7894790561361,144.5397186279297,7460020.0
2013-02-06,145.08948956489377,145.15681702075665,142.98024746766308,143.496337890625,9873588.0
2013-02-07,142.77826180685216,144.28166604283632,142.3855823114012,143.94508361816406,9082836.0
2013-02-08,143.72072637470882,146.61534133027564,143.72072637470882,145.86363220214844,18826656.0
2013-02-11,145.8524094323122,148.08507597735286,145.8524094323122,147.4119110107422,15167060.0
2013-02-12,147.12018662794594,149.66698822063714,147.12018662794594,149.26309204101562,15832836.0
2013-02-13,148.83674136157842,149.75674151441603,147.9840686482845,149.0386962890625,14508832.0
2013-02-14,148.99381517038424,152.2250118209834,148.5450386186662,151.41720581054688,17684152.0
2013-02-15,150.72163907294018,152.7635673309577,149.936279943614,151.85479736328125,12488780.0
2013-02-18,152.13526952619384,152.78600108351822,151.2377163136499,151.68649291992188,9469164.0
2013-02-19,151.34989206690386,152.0006235451244,150.6879439140051,151.41720581054688,2374812.0
2013-02-20,152.0230842967667,152.76356300145866,151.43968015260361,151.89967346191406,6861684.0
2013-02-21,151.46208514415747,152.01183915527687,149.00503080159314,149.49868774414062,10871872.0
2013-02-22,148.58994055694484,149.53237419131042,147.54652944468728,147.939208984375,7708384.0
2013-02-25,148.82552011445173,149.263079980175,146.7723619652127,147.2996826171875,7552944.0
2013-02-26,146.9294645657223,148.76945147084183,144.82022264155054,146.1328887939453,11742640.0
2013-02-27,146.3684915542046,146.74995441948658,143.81047304313685,144.2255859375,12871336.0
2013-02-28,145.16802387356978,146.96313040278477,138.9748981304325,140.32122802734375,27887004.0
2013-03-01,140.2426876696238,141.27486837264226,138.29050671814764,139.6817169189453,17220728.0
2013-03-04,139.19928045593105,141.4319468446712,138.671973413898,140.8373260498047,11969800.0
2013-03-05,141.56655710430786,142.41922974350868,139.82754810905965,142.02655029296875,10557580.0
2013-03-06,142.4753371982183,142.9689941397269,141.14022422990186,141.476806640625,10933316.0
2013-03-07,140.99439501919943,144.2704726998418,140.72513999237566,144.01242065429688,5950984.0
2013-03-08,144.55093641545093,148.09626859109258,144.3714285259705,147.49041748046875,10596860.0
2013-03-11,147.49046519723746,148.02900273548292,145.90853001006184,147.0304718017578,8504584.0
2013-03-12,146.5255678070258,147.1314189888346,143.6309531025924,144.50607299804688,6895724.0
2013-03-13,143.84412171886026,144.93241322708948,141.85829067661138,142.46414184570312,7913372.0
2013-03-14,142.46416064966894,146.63777823993505,138.077357704545,145.6841278076172,31914436.0
2013-03-15,144.73046128124184,145.82996948858545,142.2173094470106,143.47389221191406,15439608.0
2013-03-18,142.03777210954223,146.74992568663603,141.36460731281454,144.34896850585938,17561924.0
2013-03-19,144.28166618586562,144.46117407342064,140.01828880245745,141.71241760253906,20028460.0
2013-03-20,141.8134283588754,142.1387941852066,139.34515666275573,140.3549041748047,11336436.0
2013-03-21,139.71538738083385,141.09536727671582,135.47444282292926,136.20370483398438,14452588.0
2013-03-22,136.6524913839839,137.9090605391692,135.21640061042072,135.81103515625,29525900.0
2013-03-25,137.10124907230372,137.62855609050578,136.32710671076742,136.7422332763672,27198976.0
2013-03-26,135.9793414619514,138.55980751279702,135.20519890758212,137.8866424560547,13274404.0
2013-03-27,,,,,
2013-03-28,138.33539690763004,141.62269121748537,136.19249122749483,140.32122802734375,19496092.0
2013-04-01,140.16414071613488,141.14022422899637,139.3451180384845,139.984619140625,6708772.0
2013-04-02,140.24268547119158,142.32949389188798,138.64953404246876,141.34219360351562,6857420.0
2013-04-03,140.91584185450566,141.73486456644375,139.00854144723925,139.93975830078125,6703616.0
2013-04-04,138.85145662661907,139.88365087027566,137.6509848785931,138.2568359375,8181984.0
2013-04-05,137.98760859596416,140.55685775683892,137.63980941772348,139.3339385986328,12959920.0
2013-04-08,138.8851271684343,141.12900994457647,138.6158584961825,140.1192626953125,8652128.0
2013-04-09,140.93829875784164,140.93829875784164,138.5373546827376,139.25538635253906,14760408.0
2013-04-10,140.64660867978967,142.1836770251187,138.8851656901865,141.8134307861328,15144504.0
2013-04-11,141.92561018686067,144.05729919361985,141.7909826751905,143.4402313232422,25066068.0
2013-04-12,142.73339192605496,144.92117784759526,142.73339192605496,144.43875122070312,15206080.0
2013-04-15,144.0797249153375,144.38265734391348,142.48657343079805,143.95631408691406,15923768.0
2013-04-16,144.2817097361636,149.40897807981625,144.13585182973873,148.84800720214844,13740312.0
2013-04-17,149.21822154218398,150.75527593998996,147.37823471788712,148.11871337890625,14956948.0
2013-04-18,146.7499441386948,151.55185910403173,146.7499441386948,151.14794921875,9223784.0
2013-04-19,,,,,
2013-04-22,151.3947505515113,157.52054685682924,151.3947505515113,156.6903076171875,19860152.0
2013-04-23,156.8025178976779,157.07178655660377,152.3147525674892,154.603515625,23863560.0
2013-04-24,,,,,
2013-04-25,155.3552284480502,155.9498628999272,152.5952551962743,154.72694396972656,25895124.0
2013-04-26,154.30065492783422,155.33283586343003,153.25724361823433,154.62600708007812,8568744.0
2013-04-29,154.43525098320023,156.3649849288067,154.04257144928002,155.98353576660156,11675432.0
2013-04-30,155.72550495791006,156.16306495159023,151.86602284519802,153.10015869140625,12552272.0
2013-05-01,,,,,
2013-05-02,153.5713609698958,155.72548321334895,153.10013731343247,155.38890075683594,12303268.0
2013-05-03,155.4113105668146,155.72545962353513,152.28110515187782,152.7971954345703,12286584.0
2013-05-06,152.3596540856238,152.42696783579555,150.32894273125584,151.5742950439453,7673460.0
2013-05-07,151.75378810256905,154.80547686914704,150.90111539410367,154.39035034179688,11098464.0
2013-05-08,154.60355693162015,156.9596343594605,154.04258611546766,156.4323272705078,8653956.0
2013-05-09,156.85863652183292,156.95961399475436,154.42402897383968,154.83914184570312,4523360.0
2013-05-10,154.5362362281221,158.17132969254862,154.5250195514184,157.82351684570312,13913256.0
2013-05-13,158.19376422024428,159.6410716107362,155.0074473649199,155.44500732421875,9593972.0
2013-05-14,154.83916494214657,155.92745656396207,153.72843996547994,154.61477661132812,6653676.0
2013-05-15,155.61332115063547,160.66205903944484,155.1308807185847,160.4040069580078,14173480.0
2013-05-16,159.7644752247336,162.45713491953248,159.5400869168337,162.1878662109375,11660616.0
2013-05-17,162.12055182647848,162.12055182647848,159.13619008214417,161.31275939941406,12819852.0
2013-05-20,161.4473963124173,162.45714375287022,159.79814763790802,160.32545471191406,5841608.0
2013-05-21,160.2132469487811,161.11080015297594,158.20496891528012,158.82203674316406,9206500.0
2013-05-22,158.7547171120988,159.76446442941958,156.62302833108828,157.845947265625,5412112.0
2013-05-23,156.84742070977268,158.5191162733337,155.79279296731588,156.75765991210938,7905248.0
2013-05-24,158.36205467330808,158.36205467330808,155.79280570534502,157.37474060058594,8264240.0
2013-05-27,156.75767714134156,160.8864277672963,156.75767714134156,160.44886779785156,8995208.0
2013-05-28,160.2693545003738,161.73909522920044,158.59765880917212,160.05618286132812,6707916.0
2013-05-29,159.32689105997102,161.21175803797126,157.9356810234064,160.65078735351562,4933492.0
2013-05-30,159.33812460883956,163.19760606573735,159.33812460883956,162.71517944335938,15357456.0
2013-05-31,160.94255667120794,161.71669927859236,156.55576682346825,157.18405151367188,12332896.0
2013-06-03,156.62305352193607,157.3859793181819,154.05380441774025,154.63722229003906,7890124.0
2013-06-04,154.22208293599914,155.68060695300517,152.80843932016995,153.2684326171875,5616324.0
2013-06-05,153.0328220439515,155.8152424684352,152.2474629865412,154.36793518066406,7563676.0
2013-06-06,153.3694150864732,154.69331163860292,152.13527933961788,153.0777130126953,7116412.0
2013-06-07,152.97672280444505,155.59085196536188,151.0582055875967,151.72015380859375,9556224.0
2013-06-10,152.81964235183912,154.15475541808294,150.67673691883945,151.7650146484375,6368012.0
2013-06-11,151.11430274029914,152.7859983074026,148.58993437588705,149.19578552246094,11820860.0
2013-06-12,148.5450450843833,151.10307701874885,147.748469409526,148.98260498046875,9815652.0
2013-06-13,148.79028113721517,149.55957950586398,147.82866508139077,148.22462463378906,7149736.0
2013-06-14,149.7858235441984,151.24521990416864,149.17491183421416,150.47592163085938,14965212.0
2013-06-17,150.60037834769315,151.4149319791367,148.7337119310144,150.996337890625,13070908.0
2013-06-18,151.14341530057436,151.14341530057436,148.2020015297548,148.75634765625,12446568.0
2013-06-19,148.4508746525874,150.82663176560987,147.71552126046137,150.50987243652344,9646956.0
2013-06-20,149.07309988371077,149.07309988371077,143.58623215033182,144.03875732421875,15138044.0
2013-06-21,144.08404172098412,145.38505185882508,142.56807932011353,143.73333740234375,17899844.0
2013-06-24,142.95269782051142,143.41653335575367,141.1312867811618,141.49330139160156,10768052.0
2013-06-25,141.6403844694986,146.2561469314714,140.82584465149063,143.4504852294922,18686432.0
2013-06-26,142.8848351394161,144.27635568495327,140.2828151804244,140.9276580810547,10476020.0
2013-06-27,143.45048047365924,147.68159362186418,140.81451580531993,146.2787628173828,27003560.0
2013-06-28,146.95753676148829,152.31996234295482,146.86702621101088,151.4827880859375,21082680.0
2013-07-01,151.36967600029206,152.50098897488317,150.3854392363869,151.3131103515625,9838684.0
2013-07-02,151.30178436712922,151.31309473371314,148.04359781261286,148.5526885986328,9183152.0
2013-07-03,147.97573232335077,148.1341188967005,145.62259588779781,147.21775817871094,13386260.0
2013-07-04,147.93048386188335,148.75634786885993,146.0977623414348,148.23594665527344,9591060.0
2013-07-05,149.35592350786888,152.21815066835669,148.99390890392104,151.0868377685547,9543496.0
2013-07-08,150.23839502632566,151.019003907057,147.69294029131638,149.43516540527344,7169296.0
2013-07-09,149.83111189363936,152.4444424304522,149.83111189363936,151.66383361816406,7040192.0
2013-07-10,151.6524894334099,152.02582820255347,148.46219268061955,149.17491149902344,7138580.0
2013-07-11,150.9171655782622,155.37454189631666,150.70221333006145,154.59393310546875,10599568.0
2013-07-12,155.4423827247743,157.86339494114273,154.26581462046738,157.42218017578125,15634852.0
2013-07-15,156.34746819295657,157.9426168792401,154.76362987551707,157.35433959960938,8511888.0
2013-07-16,153.63229862243284,154.87674286753355,151.58462494476166,153.56442260742188,11647384.0
