Date,Open,High,Low,Close,Volume
2013-01-01,,,,,
2013-01-02,15.124814768797448,15.289292335510256,15.05330236814409,15.289292335510254,47623000.0
2013-01-03,15.303596179820634,15.360805831626132,15.117664470456342,15.246386528015137,41054100.0
2013-01-04,15.274997172529703,15.296449946679768,15.053308503747282,15.131972312927246,30142500.0
2013-01-07,15.217782293941555,15.339352973806157,15.146269888611963,15.196328163146973,36352100.0
2013-01-08,15.182028610893203,15.41801864345682,15.031853755619071,15.08191204071045,48672000.0
2013-01-09,15.174874613647004,15.353654951826575,15.160573223221798,15.339353561401367,34290000.0
2013-01-10,15.453766689404747,15.603941458713845,15.396557058622443,15.589638710021973,44621600.0
2013-01-11,15.589642178529672,15.782725236873045,15.56818941470407,15.732666969299316,44944700.0
2013-01-14,15.718364217425254,15.825632128509742,15.553886662830006,15.732666969299316,35724500.0
2013-01-15,15.696918824071025,15.825639559421798,15.575348104029073,15.646859169006348,33990300.0
2013-01-16,15.668309784214541,15.875695645183635,15.625402882077628,15.811334609985352,36763700.0
2013-01-17,15.818486471477383,16.490699626796534,15.811335093571536,16.21895408630371,101020600.0
2013-01-18,15.274991945408093,15.332201596874631,15.039001962610413,15.196328163146973,143760400.0
2013-01-21,,,,,
2013-01-22,15.217786768341858,15.224938147376065,15.039006384444924,15.13912296295166,51127400.0
2013-01-23,15.160577249739466,15.174878643963,15.046157912034618,15.096216201782227,42432300.0
2013-01-24,15.08906806096669,15.146277742096977,14.967497318066533,14.981800079345703,58396800.0
2013-01-25,15.046161776904295,15.067614555743164,14.931741045822385,14.988950729370117,107632800.0
2013-01-28,15.02469767040654,15.081907316015528,15.010394918007908,15.053301811218262,105398300.0
2013-01-29,15.081914260238085,15.23208913761268,15.024704588287833,15.217787742614746,105703100.0
2013-01-30,15.224936790667853,15.34650613145797,15.174877141889263,15.282146453857422,34151300.0
2013-01-31,15.232082444011446,15.246385196710337,15.031849362169273,15.046152114868164,36534100.0
2013-02-01,15.15342793151258,15.274998664855957,15.081915494724779,15.274998664855957,31867100.0
2013-02-04,15.232088896257277,15.289298567301032,15.12482093354851,15.131972312927246,38345600.0
2013-02-05,15.280145236860761,15.417479004093655,15.222320710443562,15.30905818939209,30076500.0
2013-02-06,15.294604493788107,15.323517451576004,15.113902643550869,15.171727180480957,32361000.0
2013-02-07,15.157262590771522,15.157262590771522,14.962105744716586,15.041613578796387,41015200.0
2013-02-08,15.10667026739663,15.244004021991193,15.092213792461344,15.178951263427734,28150100.0
2013-02-11,15.178946436155929,15.222314468524376,15.121121933449702,15.200631141662598,18897200.0
2013-02-12,15.200637983246057,15.359655092598219,15.171725029557203,15.31628704071045,28391400.0
2013-02-13,15.337972569232122,15.395797106227837,15.287376271691585,15.359657287597656,21267200.0
2013-02-14,15.272918574819025,15.381340779354693,15.222322281313366,15.345199584960938,35262200.0
2013-02-15,15.345197710516546,15.395793997841775,15.171724134553436,15.265689849853516,33809100.0
2013-02-18,,,,,
2013-02-19,15.309060840083632,15.330744179591038,15.222323346116918,15.24400806427002,31061600.0
2013-02-20,15.244005267861823,15.25123350592022,14.962110876811561,14.983794212341309,46119800.0
2013-02-21,14.998248206244575,15.005476443106698,14.54288031309261,14.636844635009766,60754500.0
2013-02-22,14.687447409760177,14.810324733466954,14.528430264405568,14.75972843170166,34534800.0
2013-02-25,14.868141450450333,14.925965961842335,14.622386932373047,14.622386932373047,41525600.0
2013-02-26,14.8103163270022,15.070527306835194,14.752491817999871,14.87536907196045,67247100.0
2013-02-27,14.88982776502402,15.207863301301476,14.824775010361694,15.1283540725708,46966600.0
2013-02-28,15.113897387802176,15.236774658379641,15.04884463404674,15.092212677001953,34808000.0
2013-03-01,15.027157633543917,15.316280147075052,14.93319195499324,15.200631141662598,45695700.0
2013-03-04,15.294597189864087,15.388562879155797,15.150035227251475,15.374106407165527,47545800.0
2013-03-05,15.42470913499452,15.605410974552894,15.39579617891528,15.547586441040039,38796400.0
2013-03-06,15.562043623175072,15.749973710256041,15.547587144481376,15.721060752868652,37188900.0
2013-03-07,15.757196653234793,15.894530409388134,15.721056844131708,15.822249412536621,42380000.0
2013-03-08,15.86562200639051,15.930674778684159,15.518673427942502,15.598182678222656,44990500.0
2013-03-11,15.562037663316586,15.713826495532116,15.381335884786578,15.67768669128418,42148200.0
2013-03-12,15.656002723231746,15.706599003033856,15.50421388382541,15.641546249389648,28617300.0
2013-03-13,15.58372865141621,15.684922634593024,15.511447628760154,15.656009674072266,24617400.0
2013-03-14,15.713823068712351,15.793332275092896,15.547577799593812,15.648770332336426,28836500.0
2013-03-15,15.619869580808762,15.684922362204906,15.37411493523351,15.453622817993164,52949600.0
2013-03-18,15.35242394276719,15.533125733117998,15.31628413615513,15.366880416870117,35154400.0
2013-03-19,15.366882167319895,15.439163167422835,15.186180356385247,15.280144691467285,42546000.0
2013-03-20,15.403022527827991,15.439163718492152,15.258461901107722,15.30905818939209,29919000.0
2013-03-21,15.186177191224695,15.280141506722334,15.106667969818533,15.20786190032959,32607200.0
2013-03-22,15.28737870979562,15.424712524055238,15.236782404185742,15.417484283447266,30803200.0
2013-03-25,15.460851945287224,15.482536666545684,15.236782006866713,15.287378311157227,32740700.0
2013-03-26,15.381338310790486,15.735513687133789,15.35965359763443,15.735513687133789,39548500.0
2013-03-27,15.627093167708377,15.887302837167411,15.547583929977487,15.778882026672363,45370900.0
2013-03-28,15.79333911612401,15.836707166278279,15.612637298728187,15.786110877990723,33336700.0
2013-04-01,15.663229160733701,15.684913869005669,15.410246412141015,15.489755630493164,33718100.0
2013-04-02,15.554811610007281,15.598179656920966,15.410249615434525,15.511442184448242,28166700.0
2013-04-03,15.504212786089669,15.5403525894909,15.186177277307358,15.215088844299316,36620800.0
2013-04-04,15.215091929239179,15.316285880841459,15.150039167011073,15.280144691467285,28702500.0
2013-04-05,15.135586738586426,15.15727007738869,14.99825295204093,15.135586738586426,36721600.0
2013-04-08,15.099446033874061,15.24400806427002,15.03439325806045,15.24400806427002,34213000.0
2013-04-09,15.258464463835919,15.82225334643314,15.22232326710168,15.721060752868652,61518700.0
2013-04-10,15.699370824105062,16.20533638128563,15.692142587157313,16.08968734741211,67102900.0
2013-04-11,15.706601026793862,15.836706550846081,15.533127454272705,15.778882026672363,59295600.0
2013-04-12,15.713825879091083,15.757193918216345,15.518667635059739,15.67045783996582,34028000.0
2013-04-15,15.540360319403295,15.692149223563755,15.439167716629655,15.453622817993164,38459200.0
2013-04-16,15.518674000374194,15.851166113100211,15.482534182720476,15.843937873840332,64767000.0
2013-04-17,15.7499656006292,16.00294695428081,15.590947174168212,15.851158142089844,79461200.0
2013-04-18,15.93790158371737,16.19088443302071,15.829480756486115,16.07523536682129,76237300.0
2013-04-19,16.096923616957845,16.227029189651425,16.053554173629372,16.21980094909668,49101000.0
2013-04-22,16.2487077096419,16.58119978323853,16.154743367613044,16.537830352783203,52817000.0
2013-04-23,16.610117739557026,16.949838182077745,16.573977912272117,16.899240493774414,62494100.0
2013-04-24,16.82694793716786,17.195579683139467,16.805263230236008,17.101613998413086,54282000.0
2013-04-25,17.09439886986342,17.253417418667514,16.855872425303318,16.899240493774414,109178000.0
2013-04-26,16.84863969965014,17.029341545270807,16.72576238948226,16.913692474365234,101377300.0
2013-04-29,16.94259685744171,17.224491152787873,16.91368391502417,17.17389488220215,102141600.0
2013-04-30,17.14498681165669,17.347373330154156,17.087162289035327,17.311233520507812,41468900.0
2013-05-01,17.217262146553363,17.470244866803665,17.210033911272507,17.340139389038086,38373800.0
2013-05-02,17.152212408663146,17.455791450349448,17.108844368035147,17.4268798828125,33486300.0
2013-05-03,17.671302074888384,17.671302074888384,17.47430677846262,17.48160171508789,30085800.0
2013-05-06,17.63482405628561,17.664007981375843,17.401347089033756,17.44512367248535,31009100.0
2013-05-07,17.48890048471271,17.693193529546726,17.46701288851684,17.62023162841797,38605600.0
2013-05-08,17.53997280574932,17.722376842123754,17.481602178142435,17.693191528320312,24900600.0
2013-05-09,17.65671237225465,17.926669583509597,17.583750474855428,17.77345085144043,31333900.0
2013-05-10,17.81722775946044,17.90478231626912,17.766154847835573,17.87559700012207,22554800.0
2013-05-13,17.80993185145234,17.868301093493823,17.53267829966341,17.56915855407715,28535200.0
2013-05-14,17.569156395405376,17.63482195858797,17.35027211255161,17.3940486907959,36694400.0
2013-05-15,17.430531450353506,17.656713485717773,17.37216220707975,17.656713485717773,33568900.0
2013-05-16,17.554563654113174,17.80263324902156,17.459714169769295,17.467010498046875,29812900.0
2013-05-17,17.598351108086366,17.671311646918248,17.437834582736848,17.539981842041016,36277400.0
2013-05-20,17.56915855407715,17.693193367369368,17.510789312035662,17.56915855407715,31324400.0
2013-05-21,17.58375137366985,17.693193529546726,17.51078947254109,17.62023162841797,37917900.0
2013-05-22,17.60564144307919,17.89748908859253,17.467015342256335,17.561864852905273,49686400.0
2013-05-23,17.4232368999406,17.598346039273427,17.394052971140248,17.547271728515625,38132900.0
2013-05-24,17.45241928100586,17.539973835926176,17.20434966563614,17.45241928100586,30861700.0
2013-05-27,,,,,
2013-05-28,17.627527796118635,17.80263552224309,17.510789312035662,17.56915855407715,31153700.0
2013-05-29,17.481610171603194,17.78804914849667,17.430537240726448,17.707792282104492,31653900.0
2013-05-30,17.715081488857223,17.87559654871515,17.66400718688965,17.66400718688965,26299900.0
2013-05-31,17.67860052291676,18.028815971480313,17.605638623224564,17.7150821685791,47793200.0
2013-06-03,18.152851696854427,18.568734128535922,18.116371440989017,18.41551399230957,76493500.0
2013-06-04,18.648995186738123,18.95543413685125,18.495776407497996,18.50307273864746,68515500.0
2013-06-05,18.320663143931814,18.44469795303254,17.985038969810603,18.021520614624023,53335200.0
2013-06-06,18.058000654456592,18.196628119844856,17.707785218180128,17.98503875732422,40020000.0
2013-06-07,17.802633832947578,18.02151951355742,17.671302702908147,17.941261291503906,35539400.0
2013-06-10,18.02881406165915,18.30606897279294,17.977741154774595,18.247699737548828,29780800.0
2013-06-11,18.11636311587816,18.29876709464924,17.97043937620853,18.02880859375,27077800.0
2013-06-12,18.211218834321645,18.240404148943504,17.809930499697845,17.846410751342773,24535200.0
2013-06-13,17.846415170505146,18.24770499612947,17.80263857936471,18.233112335205078,27707000.0
2013-06-14,18.255003088243107,18.342556278973067,18.12367191051529,18.18204116821289,24762700.0
2013-06-17,18.32066417300045,18.49577190304328,18.17474036881515,18.31336784362793,42643200.0
2013-06-18,18.29148010307829,18.714657494119365,18.29148010307829,18.58332633972168,36674300.0
2013-06-19,18.59791199349609,18.736539425541995,18.240400314331055,18.240400314331055,28843900.0
2013-06-20,18.043411887405348,18.058004548304925,17.583754202130535,17.6494197845459,63565700.0
2013-06-21,17.736970325448855,17.766155642902,17.576455254354162,17.656713485717773,67754000.0
2013-06-24,17.569157608863136,17.671303429032204,17.08031471120307,17.204349517822266,49145200.0
2013-06-25,17.38675658812622,17.46701482744016,17.197056180786795,17.423236846923828,34571300.0
2013-06-26,17.656716795053423,17.685900726343878,17.430534717296652,17.518089294433594,33645000.0
2013-06-27,17.583753379056912,17.76615745686532,17.51808779971527,17.547271728515625,25564500.0
2013-06-28,17.45971600645555,17.809931450826536,17.31379220881807,17.678600311279297,80413900.0
2013-07-01,17.766156667345815,17.817229584201282,17.39405219815689,17.430532455444336,29698200.0
2013-07-02,17.415944967430786,17.539979817414036,17.175171598831877,17.306501388549805,28290100.0
2013-07-03,17.29189772069992,17.437820068539736,17.109493742176216,17.335674285888672,18167200.0
2013-07-04,,,,,
2013-07-05,17.4743066951526,17.569156178784485,17.27731000803371,17.554563522338867,17830400.0
2013-07-08,17.408634856933926,17.445115093264462,16.80305374907708,16.91979217529297,68826600.0
2013-07-09,17.00005642477074,17.087610978624237,16.86143035264864,16.883317947387695,34739800.0
2013-07-10,16.883317141925104,17.000055613738837,16.5185090695991,16.96357536315918,50037500.0
2013-07-11,17.189749676114413,17.51078105171952,17.124084135839915,17.50348472595215,41313800.0
2013-07-12,17.47430971137595,17.5107899671545,17.255424001806986,17.437828063964844,34561900.0
2013-07-15,17.39404860690341,17.488898091247286,17.335679372315102,17.467010498046875,25650100.0
2013-07-16,17.510787491945877,17.729671778942258,17.437825599069633,17.693191528320312,34496100.0
2013-07-17,17.72967378429485,17.824524673251986,17.5399747896456,17.62023162841797,44084200.0
2013-07-18,17.124096919717054,17.22624416508573,16.897916218602276,16.95628547668457,77863900.0
2013-07-19,16.861430959223682,16.8906148838031,16.642545262531936,16.81035804748535,45866700.0
2013-07-22,16.832249528931097,16.86873118261817,16.584179850390186,16.613365173339844,35890900.0
2013-07-23,16.671730131191516,16.77387595192608,16.518510008457238,16.59876823425293,28521400.0
2013-07-24,16.7300968170166,16.781169719588977,16.511211159607846,16.7300968170166,33432700.0
2013-07-25,16.671728639782433,16.824947357177734,16.64983965516926,16.824947357177734,114558100.0
2013-07-26,16.737394037956555,16.970870971679688,16.708208725425013,16.970870971679688,110474500.0
2013-07-29,16.905212549816675,17.000062072338068,16.832250629305584,16.95628547668457,85543100.0
2013-07-30,17.000062366274694,17.14598620981994,16.985471095226494,17.05843162536621,28855200.0
2013-07-31,17.05112863823198,17.116792806040376,16.970870422997358,17.029239654541016,27679200.0
2013-08-01,17.080317987549293,17.138687237646923,16.79576806727743,16.927099227905273,37832700.0
2013-08-02,16.912500803613938,16.94168472290039,16.78116968774435,16.94168472290039,36242100.0
2013-08-05,16.945371105382595,16.96010654795142,16.83485809661471,16.886430740356445,20869000.0
2013-08-06,16.856957859880502,16.89379646194202,16.731709423369306,16.798017501831055,28843300.0
2013-08-07,16.731718201962764,16.79065999618605,16.613837424015625,16.72435188293457,23350900.0
2013-08-08,16.761179483964085,16.783282644118263,16.5106826232124,16.54015350341797,34792500.0
2013-08-09,16.510684319844753,16.613829600665593,16.437008517008845,16.584360122680664,25145400.0
2013-08-12,16.56225880605082,16.72434587140357,16.540157046411238,16.680139541625977,23520400.0
2013-08-13,16.716974734718754,16.724342454843224,16.495947346731377,16.591726303100586,26099200.0
2013-08-14,16.503322071859458,16.753819041421792,16.466484860850095,16.628570556640625,23202500.0
2013-08-15,16.414909353588865,16.510686928735236,16.18651418818341,16.23072052001953,40451200.0
2013-08-16,16.252820287029767,16.34859925567665,16.127571839356296,16.14230728149414,30079000.0
2013-08-19,16.26755584352822,16.724344716268888,16.245452680166068,16.414907455444336,43412200.0
2013-08-20,16.43700699098453,16.709607014594283,16.429639270860054,16.591726303100586,32084300.0
2013-08-21,16.606468155602194,16.635937642230203,16.252824479319802,16.3338680267334,32403300.0
2013-08-22,16.400171279907227,16.49594883969585,16.3338631980347,16.400171279907227,17380600.0
2013-08-23,16.459113419720737,16.62856680048596,16.451745698133223,16.53278923034668,23088700.0
2013-08-26,16.503320766571825,16.59173203335097,16.378072291696864,16.407543182373047,22267800.0
2013-08-27,16.297027741769256,16.37070214706112,16.20861648807013,16.348600387573242,37638500.0
2013-08-28,16.355969356542488,16.510687305754033,16.304395301555992,16.422277450561523,28090000.0
2013-08-29,16.38543906584367,16.52542297795332,16.24545515373402,16.252822875976562,28303500.0
2013-08-30,16.385446264636666,16.39281399011615,16.134949219333997,16.193889617919922,33896300.0
2013-09-02,,,,,
2013-09-03,16.36333626696074,16.385439434185244,16.186515144912804,16.260190963745117,26427300.0
2013-09-04,16.488582995004045,16.78328623919115,16.414908589206483,16.680139541625977,37941800.0
2013-09-05,16.709609462281048,16.746446663050534,16.569625569908563,16.65066909790039,22552800.0
2013-09-06,16.71697924915991,16.812756826145044,16.503319523597927,16.70224380493164,27606600.0
2013-09-09,16.73907876172174,16.96747390083207,16.724344724721973,16.87906265258789,27770600.0
2013-09-10,16.996937793300447,17.041142700268118,16.89379254195966,16.93062973022461,31705400.0
2013-09-11,16.879065221505297,16.930637871976394,16.73171358708845,16.805389404296875,45815300.0
2013-09-12,16.783287790616637,16.827492719231262,16.650671599523413,16.672773361206055,29517900.0
2013-09-13,16.98220720365714,17.284276730454582,16.974840888100278,17.269542694091797,61134800.0
2013-09-16,17.409527173856368,17.468467541826396,17.203236588585884,17.23270606994629,30088500.0
2013-09-17,17.453734770022695,17.60108499801327,17.43899932564884,17.490571975708008,37540700.0
2013-09-18,17.571610832694127,17.62318346901216,17.357951161949188,17.608448028564453,31975400.0
2013-09-19,17.652655224309093,17.74843419433908,17.564245380703554,17.61581802368164,28261400.0
2013-09-20,17.63791895056731,17.652652985800415,17.365318922645155,17.512670516967773,47069000.0
2013-09-23,17.46110101178012,17.571614024715597,17.39479292296899,17.40216064453125,22437100.0
2013-09-24,17.372690275850562,17.571614548210313,17.372690275850562,17.461101531982422,24410100.0
2013-09-25,17.520041900987245,17.54214366108328,17.372690275850562,17.461101531982422,19879900.0
2013-09-26,17.497935301202208,17.53477249763147,17.09272051948448,17.247438430786133,32003300.0
2013-09-27,17.100083044641234,17.232699170792905,16.85695394844605,16.93062973022461,28924100.0
2013-09-30,16.739079125166505,17.0706195567193,16.650669280251858,16.886430740356445,32489600.0
2013-10-01,16.90116720627183,16.974843018327785,16.724346100487068,16.82012367248535,25888800.0
2013-10-02,16.73171599012483,16.87169992240062,16.7022465021586,16.86433219909668,23205400.0
2013-10-03,16.812754748634912,16.82749019104236,16.576993291112288,16.65066909790039,34888500.0
