Date,Open,High,Low,Close,Volume
2013-01-01,182.33561436809657,184.80886278863352,181.81075535788048,184.25218200683594,7229216.0
2013-01-02,186.08923998633875,187.202601737928,185.29398921980976,186.72544860839844,10345197.0
2013-01-03,187.21050322286243,187.36160322760261,185.34165511653103,186.41525268554688,9034338.0
2013-01-04,186.5504735352771,188.45907247984138,185.3019227713849,188.0614471435547,12765126.0
2013-01-07,188.95212056678128,188.95212056678128,187.2025638948666,188.02166748046875,9683993.0
2013-01-08,187.54455270228786,187.99783946766806,186.12899095227846,187.60816955566406,8639152.0
2013-01-09,187.40139286970037,188.93623286729255,186.67771446268162,187.75131225585938,19800115.0
2013-01-10,188.67380221658925,188.95213594684634,184.6975355160324,187.60020446777344,12068754.0
2013-01-11,188.3159295038796,188.37955970275488,184.35557364566725,185.0633544921875,9227372.0
2013-01-14,185.29397124410937,189.58833564521058,185.29397124410937,188.49884033203125,14894011.0
2013-01-15,188.18868792282532,192.63415211551208,186.74133121303674,191.5526123046875,17996797.0
2013-01-16,191.55263842342356,191.9741167849759,187.1071736245853,187.65589904785156,18080590.0
2013-01-17,187.24233315497503,188.8248789694801,184.2124173142872,184.89633178710938,13615173.0
2013-01-18,185.37346489386002,188.6658165583598,185.37346489386002,187.07530212402344,18630606.0
2013-01-21,187.67973948717065,188.06940939426318,185.29397403503546,187.29006958007812,9208034.0
2013-01-22,187.07533111982343,190.04163025443728,185.1349237651869,186.1130828857422,10433076.0
2013-01-23,186.88449801364004,189.58834786215542,184.75321321462516,187.8387908935547,7832247.0
2013-01-24,187.65585632038787,188.73739603242706,184.1169792553104,185.21441650390625,12884718.0
2013-01-25,186.1210519288236,187.67974495062776,185.07130709048965,186.55844116210938,8369614.0
2013-01-28,186.66180935330897,189.97005908610873,186.43118158642517,189.30999755859375,15775364.0
2013-01-29,190.2006931186003,195.3141612423798,187.997836139889,191.05160522460938,27676544.0
2013-01-30,191.65600704550016,194.44733995408725,191.47309858263276,192.8806915283203,16929517.0
2013-01-31,191.97409473865991,195.95036140266083,188.68174257715626,189.45314025878906,38534611.0
2013-02-01,189.9064257936632,191.3855908460116,185.71544257260837,186.27210998535156,13833055.0
2013-02-04,188.31589974443938,191.30605143696914,187.36160708882846,187.95803833007812,21575075.0
2013-02-05,185.45299731658355,187.56837075592162,184.82474429932358,185.46095275878906,12408572.0
2013-02-06,186.56635075382448,186.56635075382448,183.03542907549092,183.7432098388672,10558658.0
2013-02-07,183.28198541159014,185.60412055049085,180.7689730281026,182.08909606933594,16021500.0
2013-02-08,182.27994734437908,182.86843653155688,178.90012558748998,179.75103759765625,13064034.0
2013-02-11,180.09301608584693,180.419069128387,177.66750020100284,178.56613159179688,12921150.0
2013-02-12,178.37528836159004,180.36342862037665,177.1983097555263,179.5443115234375,14740935.0
2013-02-13,180.84055760266043,182.33563375555838,179.94988160513867,181.7312469482422,18682229.0
2013-02-14,182.59012551825788,182.87642807377054,178.23214385271544,179.12283325195312,11742126.0
2013-02-15,179.09098688723049,179.88625089082072,176.72114580689313,178.43093872070312,10179257.0
2013-02-18,178.83651793347076,179.72720726914292,178.05717811281747,178.45480346679688,8438243.0
2013-02-19,178.6536047786629,180.36341110835593,177.27782028913597,179.9498748779297,9649772.0
2013-02-20,180.68149123369753,180.97573582817793,177.92990917278368,178.38320922851562,8424042.0
2013-02-21,176.90403987135815,177.2380483482535,171.13846597859364,171.71104431152344,18339766.0
2013-02-22,171.30547214209662,174.79663041649317,171.30547214209662,173.770751953125,12275747.0
2013-02-25,174.79663715254213,175.24993727170718,171.9655403128875,173.98548889160156,13709701.0
2013-02-26,173.0470540335496,173.182256513292,167.4087141909693,169.22984313964844,11043499.0
2013-02-27,170.1126158070395,173.19819364991292,170.02513261473715,172.27569580078125,14729671.0
2013-02-28,173.6832871810909,174.12863185228622,163.8221409534508,165.4762725830078,37422676.0
